Vendor ID,Vendor Name,Country,Territorial Scope,Environment,Type of Service,International Transfer,Cookie Max Age (days),Data Retention (days)
750,THE NEWCO S.R.L.,Italy,"AT, BE, BG, HR, CY, CZ, DK, EE, FI, FR, DE, GR, HU, IS, IE, IT, LV, LI, LT, LU, MT, NL, NO, PL, PT, RO, SK, SI, ES, SE, CH, GB","Web, Native App (Mobile), Native App (CTV)","Ad Serving, Header Bidding Service, DMP / Data Provider, Identity Resolution Service, Recommendation Service, Website Analytics, Campaign Analytics, Audience Analytics",No,0*,90
1494,THE NEXUS ENGINE LTD,United Kingdom,"AT, BE, BG, HR, CY, CZ, DK, EE, FI, FR, DE, GR, HU, IS, IE, IT, LV, LI, LT, LU, MT, NL, NO, PL, PT, RO, SK, SI, ES, SE, CH, GB, OTHER","Web, Native App (Mobile), Native App (CTV), Other","SSP, Ad Serving, Header Bidding Service, Campaign Analytics","Adequacy Decision, SCCs",730,395
524,The Ozone Project Limited,United Kingdom,"AT, BE, BG, HR, CY, CZ, DK, EE, FI, FR, DE, GR, HU, IS, IE, IT, LV, LI, LT, LU, MT, NL, NO, PL, PT, RO, SK, SI, ES, SE, CH, GB",Web,Header Bidding Service,No,90,180
382,The Reach Group GmbH,Germany,"AT, BE, CZ, DK, FI, FR, DE, HU, IT, LU, NL, NO, PL, PT, ES, SE, CH, GB","Web, Native App (Mobile), Native App (CTV)",Ad Serving,No,365,90
21,The UK Trade Desk Ltd,United Kingdom,"AT, BE, BG, HR, CY, CZ, DK, EE, FI, FR, DE, GR, HU, IS, IE, IT, LV, LI, LT, LU, MT, NL, NO, PL, PT, RO, SK, SI, ES, SE, CH, GB","Web, Native App (Mobile), Native App (CTV), Other","DSP, Verification Tool, Ad Serving, Header Bidding Service, DMP / Data Provider, Identity Resolution Service","Adequacy Decision, SCCs",365,99
1415,THEADX  YAZILIM HİZMETLERİ SAN.VE TİC.A.Ş,Türkiye,"AT, BE, BG, HR, CY, CZ, DK, EE, FI, FR, DE, GR, HU, IS, IE, IT, LV, LI, LT, LU, MT, NL, NO, PL, PT, RO, SK, SI, ES, SE, CH, GB, OTHER","Web, Native App (Mobile), Native App (CTV), Other","SSP, DSP, Ad Serving, Header Bidding Service, DMP / Data Provider",No,540,550
1534,Three Spring Media LTD,Israel,"AT, BE, BG, HR, CY, CZ, DK, EE, FI, FR, DE, GR, HU, IS, IE, IT, LV, LI, LT, LU, MT, NL, NO, PL, PT, RO, SK, SI, ES, SE, CH, GB, OTHER","Web, Native App (Mobile), Native App (CTV)",DSP,Adequacy Decision,365,
894,Threedium Ltd,United Kingdom,"FR, DE, GR, ES, CH, GB","Web, Native App (Mobile)",Other,No,,364
1460,ThumbAd AS,Oslo,"AT, BE, BG, HR, CY, CZ, DK, EE, FI, FR, DE, GR, HU, IS, IE, IT, LV, LI, LT, LU, MT, NL, NO, PL, PT, RO, SK, SI, ES, SE, CH, GB, OTHER","Web, Native App (Mobile), Native App (CTV)","Buyer, Campaign Analytics, Audience Analytics, Other",SCCs,365,397
986,TikTok Ad Network,Ireland,"AT, BE, BG, HR, CY, CZ, DK, EE, FI, FR, DE, GR, HU, IS, IE, IT, LV, LI, LT, LU, MT, NL, NO, PL, PT, RO, SK, SI, ES, SE, CH, GB",Native App (Mobile),"SSP, DSP, Ad Serving","Adequacy Decision, SCCs, Supplementary measures",,548
893,TimeOne Performance,France,"BE, FR, DE, IT, ES","Web, Native App (Mobile)","Ad Serving, Buyer, Campaign Analytics",No,13,30
1339,Titan Ads,France,"AT, BE, BG, HR, CZ, DK, EE, FI, FR, DE, GR, HU, IS, IE, IT, LV, LT, LU, MT, NL, NO, PL, PT, RO, SK, SI, ES, SE, CH, GB, OTHER","Web, Native App (Mobile), Native App (CTV)","Ad Serving, Content Delivery Network",SCCs,,1095
1044,TMT Digital Inc,United Kingdom,"AT, BE, BG, HR, CY, CZ, DK, EE, FI, FR, DE, GR, HU, IS, IE, IT, LV, LI, LT, LU, MT, NL, NO, PL, PT, RO, SK, SI, ES, SE, CH, GB","Web, Native App (Mobile), Native App (CTV), Other",Other,No,,
939,Toluna Netherlands B.V. KvK,Netherlands,"AT, BE, BG, HR, CY, CZ, DK, EE, FI, FR, DE, GR, HU, IS, IE, IT, LV, LI, LT, LU, MT, NL, NO, PL, PT, RO, SK, SI, ES, SE, CH, GB",Web,"Campaign Analytics, Audience Analytics, Other",No,730,365
1487,TOMATO INTERACTIVE LIMITED,China,"AT, BE, BG, HR, CY, CZ, DK, EE, FI, FR, DE, GR, HU, IS, IE, IT, LV, LI, LT, LU, MT, NL, NO, PL, PT, RO, SK, SI, ES, SE, CH, GB","Web, Native App (Mobile), Native App (CTV)","SSP, DSP, Header Bidding Service",BCRs,,3
549,Tonefuse LLC,United States,"AT, BE, BG, HR, CY, CZ, DK, EE, FI, FR, DE, GR, HU, IS, IE, IT, LV, LI, LT, LU, MT, NL, NO, PL, PT, RO, SK, SI, ES, SE, CH, GB",Web,Ad Serving,Supplementary measures,1826,1825
1305,TOPON PTE. LTD.,Singapore,"AT, BE, BG, HR, CY, CZ, DK, EE, FI, FR, DE, GR, HU, IS, IE, IT, LV, LI, LT, LU, MT, NL, NO, PL, PT, RO, SK, SI, ES, SE, CH, GB, OTHER",Native App (Mobile),"SSP, DSP, Header Bidding Service, Other",BCRs,,60
1547,TOTALMOBRAND S.A.,Portugal,"AT, BE, DK, FI, FR, DE, GR, IE, IT, PL, PT, ES, SE, GB","Web, Native App (Mobile), Native App (CTV)","DSP, Verification Tool, Ad Serving, Content Delivery Network",No,,30
1559,Trade House Media,United Kingdom,"AT, BE, BG, HR, CY, CZ, DK, EE, FI, FR, DE, GR, HU, IS, IE, IT, LV, LI, LT, LU, MT, NL, NO, PL, PT, RO, SK, SI, ES, SE, CH, GB, OTHER","Web, Native App (Mobile), Native App (CTV)","Ad Serving, Header Bidding Service, Website Analytics","Adequacy Decision, SCCs",365,90
931,Traffective GmbH,Germany,"AT, FR, DE, IT, PL, ES, CH","Web, Native App (Mobile), Native App (CTV)",Header Bidding Service,No,365,30
1370,Transfon Ltd,Austria,GB,"Web, Native App (Mobile), Native App (CTV)","SSP, DSP, Verification Tool, Ad Serving, Header Bidding Service, DMP / Data Provider, Identity Resolution Service, Recommendation Service, Website Analytics, Buyer, Campaign Analytics, Audience Analytics",No,396,360
423,travel audience GmbH,Germany,"AT, BE, BG, HR, CY, CZ, DK, EE, FI, FR, DE, GR, HU, IS, IE, IT, LV, LI, LT, LU, MT, NL, NO, PL, PT, RO, SK, SI, ES, SE, CH, GB","Web, Native App (Mobile)",DSP,No,397,397
1466,Trendesk TV LLC dba BidFuse,United States,"AT, BE, BG, HR, CY, CZ, DK, EE, FI, FR, DE, GR, HU, IS, IE, IT, LV, LI, LT, LU, MT, NL, NO, PL, PT, RO, SK, SI, ES, SE, CH, GB","Web, Native App (Mobile), Native App (CTV)","SSP, DSP, Ad Serving, Header Bidding Service",SCCs,14,14
249,Tri-table Sp. z o.o.,Poland,"AT, BE, BG, HR, CY, CZ, DK, EE, FI, FR, DE, GR, HU, IS, IE, IT, LV, LI, LT, LU, MT, NL, NO, PL, PT, RO, SK, SI, ES, SE, CH, GB",Web,"Ad Serving, Header Bidding Service, Other",No,366,366
387,Triapodi Ltd. d/b/a Digital Turbine,Germany,"AT, BE, BG, HR, CY, CZ, DK, EE, FI, FR, DE, GR, HU, IS, IE, IT, LV, LI, LT, LU, MT, NL, NO, PL, PT, RO, SK, SI, ES, SE, CH, GB, OTHER",Native App (Mobile),DSP,Adequacy Decision,,0**
837,Trinity Audio LTD,Israel,"AT, BE, BG, HR, CY, CZ, DK, EE, FI, FR, DE, GR, HU, IS, IE, IT, LV, LI, LT, LU, MT, NL, NO, PL, PT, RO, SK, SI, ES, SE, CH, GB","Web, Native App (Mobile)","Ad Serving, Content Delivery Network, Recommendation Service, Website Analytics",SCCs,365,365
28,"Triple Lift, Inc.",Ireland,"AT, BE, BG, HR, CY, CZ, DK, EE, FI, FR, DE, GR, HU, IS, IE, IT, LV, LI, LT, LU, MT, NL, NO, PL, PT, RO, SK, SI, ES, SE, CH, GB","Web, Native App (Mobile), Native App (CTV)","SSP, Header Bidding Service","Adequacy Decision, SCCs, Supplementary measures",90,45
861,Triple13 Ltd,United Kingdom,"AT, BE, BG, HR, CY, CZ, DK, EE, FI, FR, DE, GR, HU, IS, IE, IT, LV, LI, LT, LU, MT, NL, NO, PL, PT, RO, SK, SI, ES, SE, CH, GB","Web, Native App (Mobile)","SSP, Ad Serving, Header Bidding Service, Identity Resolution Service",Adequacy Decision,90,
239,Triton Digital Canada Inc.,United Kingdom,"AT, BE, BG, HR, CY, CZ, DK, EE, FI, FR, DE, GR, HU, IS, IE, IT, LV, LI, LT, LU, MT, NL, NO, PL, PT, RO, SK, SI, ES, SE, CH, GB","Web, Native App (Mobile), Native App (CTV), Other","SSP, Ad Serving, Content Delivery Network, Audience Analytics","Adequacy Decision, SCCs",7300,400
648,"TrueData Solutions, Inc.",United States,"AT, BE, BG, HR, CY, CZ, DK, EE, FI, FR, DE, GR, HU, IS, IE, IT, LV, LI, LT, LU, MT, NL, NO, PL, PT, RO, SK, SI, ES, SE, CH, GB, OTHER","Web, Native App (Mobile), Native App (CTV), Other","Verification Tool, DMP / Data Provider, Identity Resolution Service, Audience Analytics",SCCs,913,900
862,Truvid Inc.,United States,"AT, BE, BG, HR, CY, CZ, DK, EE, FI, FR, DE, GR, HU, IS, IE, IT, LV, LI, LT, LU, MT, NL, NO, PL, PT, RO, SK, SI, ES, SE, CH, GB, OTHER","Web, Native App (Mobile), Native App (CTV)","SSP, Ad Serving, Content Delivery Network, Recommendation Service","Adequacy Decision, SCCs",60,60
1288,TStack Inc,Germany,"AT, BE, BG, HR, CY, CZ, DK, EE, FI, FR, DE, GR, HU, IS, IE, IT, LV, LI, LT, LU, MT, NL, NO, PL, PT, RO, SK, SI, ES, SE, CH, GB","Web, Native App (Mobile)","SSP, Header Bidding Service",SCCs,731,730
1540,TTG International LLC,United States,"AT, BG, HR, CY, CZ, DK, EE, FI, FR, DE, HU, IS, IE, IT, LV, LI, LT, LU, MT, NL, NO, PL, PT, RO, SK, SI, ES, SE, CH, GB","Web, Native App (Mobile), Native App (CTV)","DSP, Ad Serving, Campaign Analytics",No,395,547
1552,Tubia FZCO,United Arab Emirates,"AT, BE, BG, HR, CY, CZ, DK, EE, FI, FR, DE, GR, HU, IS, IE, IT, LV, LI, LT, LU, MT, NL, NO, PL, PT, RO, SK, SI, ES, SE, CH, GB, OTHER","Web, Native App (Mobile), Native App (CTV)","SSP, DSP, Ad Serving","SCCs, Supplementary measures",183,180
540,Tunnl B.V.,Netherlands,"AT, BE, BG, HR, CY, CZ, DK, EE, FI, FR, DE, GR, HU, IS, IE, IT, LV, LI, LT, LU, MT, NL, NO, PL, PT, RO, SK, SI, ES, SE, CH, GB","Web, Native App (Mobile)","SSP, Ad Serving","SCCs, Supplementary measures",183,
673,Turk Telekom,Istanbul/turkey,OTHER,"Web, Native App (Mobile)","SSP, DSP, Ad Serving, Header Bidding Service, Buyer, Campaign Analytics",No,180,180
556,turkticaret.net Yazılım Hiz. San. Tic.A.Ş.,Türkiye,"AT, BE, BG, HR, CY, CZ, DK, EE, FI, FR, DE, GR, HU, IS, IE, IT, LV, LI, LT, LU, MT, NL, NO, PL, PT, RO, SK, SI, ES, SE, CH, GB","Web, Native App (Mobile), Native App (CTV), Other","SSP, DSP, Ad Serving, Header Bidding Service, DMP / Data Provider",No,540,730
985,TV SQUARED LIMITED d/b/a InnovidXP,United Kingdom,"AT, BE, BG, HR, CY, CZ, DK, EE, FI, FR, DE, GR, HU, IS, IE, IT, LV, LI, LT, LU, MT, NL, NO, PL, PT, RO, SK, SI, ES, SE, CH, GB","Web, Other","Campaign Analytics, Other",No,730,7
1521,"Twenty Nine Enterprises, Inc. (Magellan AI)",Ireland,"AT, BE, BG, HR, CY, CZ, DK, EE, FI, FR, DE, GR, HU, IS, IE, IT, LV, LI, LT, LU, MT, NL, NO, PL, PT, RO, SK, SI, ES, SE, CH, GB",Web,"Verification Tool, Website Analytics, Audience Analytics","Adequacy Decision, SCCs, BCRs, Supplementary measures",60,365
242,twiago GmbH,Germany,"AT, DE, LI, CH","Web, Native App (Mobile)","SSP, DSP, Ad Serving, Header Bidding Service, Recommendation Service, Campaign Analytics",No,30,60
1292,Twist Digital LTD.,Israel,"AT, BE, BG, HR, CY, CZ, DK, EE, FI, FR, DE, GR, HU, IS, IE, IT, LV, LI, LT, LU, MT, NL, NO, PL, PT, RO, SK, SI, ES, SE, CH, GB, OTHER","Web, Native App (Mobile), Native App (CTV)","SSP, Header Bidding Service",Supplementary measures,0*,365
828,TX Group AG,Switzerland,"AT, FR, DE, LI, LU, CH","Web, Native App (Mobile)","DMP / Data Provider, Identity Resolution Service, Recommendation Service, Website Analytics, Audience Analytics",No,365,730
1043,TypeA Holdings Ltd,Israel,"AT, BE, BG, HR, CY, CZ, DK, EE, FI, FR, DE, GR, HU, IS, IE, IT, LV, LI, LT, LU, MT, NL, NO, PL, PT, RO, SK, SI, ES, SE, CH, GB","Web, Native App (Mobile)","SSP, Ad Serving, Header Bidding Service","Adequacy Decision, SCCs",30,30
1383,UAB Xeworks,Lithuania,"AT, BE, BG, HR, CY, CZ, DK, EE, FI, FR, DE, GR, HU, IS, IE, IT, LV, LI, LT, LU, MT, NL, NO, PL, PT, RO, SK, SI, ES, SE, CH, GB, OTHER",Web,Other,"Adequacy Decision, SCCs",365,365
607,"ucfunnel Co., Ltd.",Germany,"AT, BE, BG, HR, CY, CZ, DK, EE, FI, FR, DE, GR, HU, IS, IE, IT, LV, LI, LT, LU, MT, NL, NO, PL, PT, RO, SK, SI, ES, SE, CH, GB, OTHER","Web, Native App (Mobile), Native App (CTV), Other","SSP, Ad Serving, Header Bidding Service",No,365,
1413,Unbounded AB,Sweden,"AT, BE, BG, HR, CY, CZ, DK, EE, FI, FR, DE, GR, HU, IS, IE, IT, LV, LI, LT, LU, MT, NL, NO, PL, PT, RO, SK, SI, ES, SE, CH, GB","Web, Native App (Mobile), Native App (CTV)","DSP, Ad Serving, DMP / Data Provider, Website Analytics, Buyer, Campaign Analytics, Audience Analytics, Other",SCCs,365,397
159,Underdog Media LLC,United States,"AT, BE, BG, HR, CY, CZ, DK, EE, FI, FR, DE, GR, HU, IS, IE, IT, LV, LI, LT, LU, MT, NL, NO, PL, PT, RO, SK, SI, ES, SE, CH, GB",Web,"SSP, Header Bidding Service",No,365,63
1144,Unicredit BankAustria AG,Austria,AT,Web,DMP / Data Provider,No,365,180
1040,UniCredit S.p.A.,Italy,IT,Web,DMP / Data Provider,"Adequacy Decision, SCCs",180,180
831,United Internet Media GmbH,Germany,"AT, DE, CH","Web, Native App (Mobile)",DMP / Data Provider,No,365,90
1549,Unity Technologies SF,United States,"AT, BE, BG, HR, CY, CZ, DK, EE, FI, FR, DE, GR, HU, IS, IE, IT, LV, LI, LT, LU, MT, NL, NO, PL, PT, RO, SK, SI, ES, SE, CH, GB",Native App (Mobile),"SSP, DSP, Ad Serving, Header Bidding Service","Adequacy Decision, SCCs",,365
459,uppr GmbH,Germany,"AT, DE","Web, Native App (Mobile), Other","Ad Serving, Content Delivery Network, Buyer, Campaign Analytics, Audience Analytics, Other",No,365,30
212,usemax advertisement (Emego GmbH),Germany,"AT, BE, BG, HR, CY, CZ, DK, EE, FI, FR, DE, GR, HU, IS, IE, IT, LV, LI, LT, LU, MT, NL, NO, PL, PT, RO, SK, SI, ES, SE, CH, GB","Web, Native App (Mobile)","Ad Serving, Recommendation Service, Campaign Analytics, Audience Analytics",No,365,90
1270,VALIUZ,France,"BE, FR","Web, Native App (Mobile), Native App (CTV)","DMP / Data Provider, Identity Resolution Service, Recommendation Service, Website Analytics, Campaign Analytics, Audience Analytics","Adequacy Decision, SCCs",395,395
1478,VALUAD ADVERTISING TECHNOLOGIES LTD,Israel,"AT, BE, BG, HR, CY, CZ, DK, EE, FI, FR, DE, GR, HU, IS, IE, IT, LV, LI, LT, LU, MT, NL, NO, PL, PT, RO, SK, SI, ES, SE, CH, GB, OTHER","Web, Native App (Mobile), Native App (CTV), Other","SSP, DSP, Ad Serving, Header Bidding Service",No,30,
1561,VDO.AI (Zero1 Inc),United States,"AT, BE, BG, HR, CY, CZ, DK, EE, FI, FR, DE, GR, HU, IS, IE, IT, LV, LI, LT, LU, MT, NL, NO, PL, PT, RO, SK, SI, ES, SE, CH, GB","Web, Native App (Mobile), Native App (CTV)","SSP, DSP, Ad Serving, Header Bidding Service, Campaign Analytics",Adequacy Decision,0*,90
1444,Velonium LTD,Israel,"AT, BE, BG, HR, CY, CZ, DK, EE, FI, FR, DE, GR, HU, IS, IE, IT, LV, LI, LT, LU, MT, NL, NO, PL, PT, RO, SK, SI, ES, SE, CH, GB","Web, Native App (Mobile), Native App (CTV), Other","SSP, DSP, Ad Serving, Header Bidding Service","Adequacy Decision, SCCs, BCRs",30,14
26,Venatus Media Limited,United Kingdom,"AT, BE, BG, HR, CY, CZ, DK, EE, FI, FR, DE, GR, HU, IS, IE, IT, LV, LI, LT, LU, MT, NL, NO, PL, PT, RO, SK, SI, ES, SE, CH, GB",Web,"Ad Serving, Header Bidding Service",No,,365
1137,Verasity Limited,Costa Rica,"AT, BE, BG, HR, CY, CZ, DK, EE, FI, FR, DE, GR, HU, IS, IE, IT, LV, LI, LT, LU, MT, NL, NO, PL, PT, RO, SK, SI, ES, SE, CH, GB, OTHER","Web, Native App (Mobile), Native App (CTV), Other","SSP, DSP, Verification Tool, Ad Serving, Header Bidding Service, DMP / Data Provider, Identity Resolution Service, Content Delivery Network, Recommendation Service, Website Analytics, Buyer, Campaign Analytics, Audience Analytics, Other",No,365,4320
1459,VeraViews FZ LLC,United Arab Emirates,"AT, BE, BG, HR, CY, CZ, DK, EE, FI, FR, DE, GR, HU, IS, IE, IT, LV, LI, LT, LU, MT, NL, NO, PL, PT, RO, SK, SI, ES, SE, CH, GB, OTHER","Web, Native App (Mobile), Native App (CTV), Other","SSP, DSP, Verification Tool, Ad Serving, Header Bidding Service, DMP / Data Provider, Identity Resolution Service, Content Delivery Network, Recommendation Service, Website Analytics, Buyer, Campaign Analytics, Audience Analytics, Other",Supplementary measures,6.08,4320
1551,Veritonic Inc.,United Kingdom,"FR, DE, IE, NL, ES, GB",Web,Campaign Analytics,SCCs,,365
512,Verve Group Europe GmbH,Germany,"AT, BE, BG, HR, CY, CZ, DK, EE, FI, FR, DE, GR, HU, IS, IE, IT, LV, LI, LT, LU, MT, NL, NO, PL, PT, RO, SK, SI, ES, SE, CH, GB, OTHER","Native App (Mobile), Native App (CTV)",SSP,SCCs,,365
237,"VGI CTV, Inc",United States,"AT, BE, BG, HR, CY, CZ, DK, EE, FI, FR, DE, GR, HU, IS, IE, IT, LV, LI, LT, LU, MT, NL, NO, PL, PT, RO, SK, SI, ES, SE, CH, GB","Web, Native App (Mobile), Native App (CTV)","SSP, Ad Serving, Header Bidding Service","Adequacy Decision, SCCs",365,30
1036,VIADS ADVERTISING S.L.,Spain,"AT, BE, BG, HR, CY, CZ, DK, EE, FI, FR, DE, GR, HU, IS, IE, IT, LV, LI, LT, LU, MT, NL, NO, PL, PT, RO, SK, SI, ES, SE, CH, GB",Web,"SSP, DSP, Ad Serving, Content Delivery Network",No,30,30
1138,Viafoura Inc.,Canada,"AT, BE, DK, FI, FR, DE, IE, IT, NO, ES, SE, CH, GB","Web, Native App (Mobile)","Ad Serving, DMP / Data Provider, Recommendation Service, Website Analytics, Audience Analytics",Adequacy Decision,365,1825
1542,Viant Technology Inc,Germany,"AT, BE, BG, HR, CY, CZ, DK, EE, FI, FR, DE, GR, HU, IS, IE, IT, LV, LI, LT, LU, MT, NL, NO, PL, PT, RO, SK, SI, ES, SE, CH, GB",Web,DSP,"Adequacy Decision, SCCs",365,547
1401,VICOM SOLUTION LTD,Cyprus,"BG, HR, CY, CZ, EE, GR, HU, LV, LT, PL, RO, SK, SI, OTHER","Web, Native App (Mobile), Native App (CTV)",Ad Serving,No,,7
744,Vidazoo Ltd,Israel,"AT, BE, BG, HR, CY, CZ, DK, EE, FI, FR, DE, GR, HU, IS, IE, IT, LV, LI, LT, LU, MT, NL, NO, PL, PT, RO, SK, SI, ES, SE, CH, GB","Web, Native App (Mobile)","SSP, Ad Serving","Adequacy Decision, SCCs",30,30
1219,Videobot Ltd,Finland,FI,Web,"SSP, Other",No,,1800
1528,VideoShakers S.L.,Spain,ES,"Web, Native App (Mobile), Native App (CTV)","SSP, DSP, Header Bidding Service",No,,30
380,Vidoomy Media SL,Spain,"AT, BE, BG, HR, CY, CZ, DK, EE, FI, FR, DE, GR, HU, IS, IE, IT, LV, LI, LT, LU, MT, NL, NO, PL, PT, RO, SK, SI, ES, SE, CH, GB, OTHER","Web, Native App (Mobile), Native App (CTV)","SSP, Ad Serving, Header Bidding Service",No,365,365
571,ViewPay,France,"BE, FR","Web, Native App (Mobile)",Ad Serving,No,30,90
1208,Viomba Oy,Finland,"DK, FI, DE, SE",Web,"Verification Tool, Campaign Analytics",No,,4320
83,Visarity Technologies GmbH,Germany,DE,"Web, Native App (Mobile), Other",Ad Serving,No,,730
302,Vistar Media EMEA BV,1013am,NL,"Web, Native App (Mobile)",DSP,No,,
1433,ViSTARS Inc.,United States,"FR, DE, IT, ES","Web, Native App (Mobile), Native App (CTV), Other","SSP, DSP, Ad Serving",No,17,180
821,vitrado GmbH,Germany,DE,"Web, Native App (Mobile), Other","Ad Serving, Other",No,365,365
1047,VIZNET,France,"AT, BE, BG, HR, CY, CZ, DK, EE, FI, FR, DE, GR, HU, IS, IE, IT, LV, LI, LT, LU, MT, NL, NO, PL, PT, RO, SK, SI, ES, SE, CH, GB, OTHER","Web, Native App (Mobile), Native App (CTV), Other","Ad Serving, Header Bidding Service, Campaign Analytics, Audience Analytics, Other",No,90,90
1486,Vlion Inc,United States,DE,"Web, Native App (Mobile), Native App (CTV)","SSP, DSP","Adequacy Decision, Supplementary measures",,30
1009,VLYBY Digital GmbH,Germany,"AT, BE, FR, DE, IT, NL, NO, ES, SE, CH, GB","Web, Native App (Mobile)","Ad Serving, Header Bidding Service, Content Delivery Network, Other",Adequacy Decision,,0**
1341,Voise Tech Limited,United Kingdom,OTHER,"Web, Native App (Mobile), Native App (CTV)","SSP, Ad Serving, Header Bidding Service",SCCs,12,
1455,Vondos GmbH,Germany,"AT, BE, DK, FR, DE, IT, NL, PL, ES, CH, GB",Web,"DSP, Ad Serving",No,30,60
1402,VOXELSCOPE LDA,Portugal,"FR, DE, NL, PT, ES, GB","Web, Native App (Mobile), Native App (CTV)","Ad Serving, Content Delivery Network, Campaign Analytics",No,,90
706,VRTCAL Markets Inc,United States,"AT, BE, BG, HR, CY, CZ, DK, EE, FI, FR, DE, GR, HU, IS, IE, IT, LV, LI, LT, LU, MT, NL, NO, PL, PT, RO, SK, SI, ES, SE, CH, GB","Web, Native App (Mobile), Native App (CTV)","SSP, Header Bidding Service",No,90,90
1363,Vudoo Pty Ltd,Germany,"AT, BE, BG, HR, CY, CZ, DK, EE, FI, FR, DE, GR, HU, IS, IE, IT, LV, LI, LT, LU, MT, NL, NO, PL, PT, RO, SK, SI, ES, SE, CH, GB",Web,"Campaign Analytics, Audience Analytics, Other",No,,
1004,VUUKLE DMCC,Viena,"AT, BE, BG, HR, CY, CZ, DK, EE, FI, FR, DE, GR, HU, IS, IE, IT, LV, LI, LT, LU, MT, NL, NO, PL, PT, RO, SK, SI, ES, SE, CH, GB","Web, Native App (Mobile), Native App (CTV)","Ad Serving, Header Bidding Service, DMP / Data Provider, Recommendation Service, Website Analytics, Audience Analytics","Adequacy Decision, SCCs",365,365
1014,Vyde Ltd.,United Kingdom,"AT, BE, BG, HR, CY, CZ, DK, EE, FI, FR, DE, GR, HU, IS, IE, IT, LV, LI, LT, LU, MT, NL, NO, PL, PT, RO, SK, SI, ES, SE, CH, GB","Web, Native App (Mobile), Native App (CTV)",Ad Serving,No,,4320
601,WebAds B.V,Netherlands,"BE, FR, DE, IT, LU, NL, ES","Web, Native App (Mobile), Native App (CTV)","Ad Serving, Header Bidding Service, Buyer",No,,28
870,Webgains GmbH,Germany,"AT, BE, CZ, DK, FI, FR, DE, IE, IT, NL, NO, PL, SK, ES, SE, CH, GB",Web,"Ad Serving, Other",Adequacy Decision,365,
284,Weborama,France,"BE, FR, DE, IT, NL, PT, ES, CH, GB","Web, Native App (Mobile), Native App (CTV)","Ad Serving, DMP / Data Provider, Website Analytics, Buyer, Campaign Analytics, Audience Analytics",No,393,395
282,Welect GmbH,Germany,"AT, DE, CH","Web, Native App (Mobile)","SSP, Ad Serving, Other",No,14,0**
968,"WEMASS MEDIA AUDIENCE SAFE SOLUTIONS, S.L.",Spain,ES,"Web, Native App (Mobile), Other","Buyer, Other",No,1095,365
1001,wetter.com Group GmbH,Germany,"AT, BE, BG, HR, CY, CZ, DK, EE, FI, FR, DE, GR, HU, IS, IE, IT, LV, LI, LT, LU, MT, NL, NO, PL, PT, RO, SK, SI, ES, SE, CH, GB","Web, Native App (Mobile)","DMP / Data Provider, Website Analytics, Campaign Analytics, Audience Analytics",No,,400
281,Wizaly,France,FR,"Web, Native App (Mobile)","Website Analytics, Campaign Analytics, Audience Analytics",No,365,1095
1562,WNSDY Media AB,Sweden,SE,"Web, Native App (Mobile)","SSP, Buyer, Other",No,,
98,WPP Media,United Kingdom,"AT, BE, BG, HR, CY, CZ, DK, EE, FI, FR, DE, GR, HU, IS, IE, IT, LV, LI, LT, LU, MT, NL, NO, PL, PT, RO, SK, SI, ES, SE, CH, GB",Web,Buyer,SCCs,395,2
256,Wunderkind Corporation,Ireland,"AT, BE, BG, HR, CY, CZ, DK, EE, FI, FR, DE, GR, HU, IS, IE, IT, LV, LI, LT, LU, MT, NL, NO, PL, PT, RO, SK, SI, ES, SE, CH, GB",Web,Ad Serving,"SCCs, Supplementary measures",1827,3650
1262,"WURL, LLC",United States,"AT, BE, BG, HR, CY, CZ, DK, EE, FI, FR, DE, GR, HU, IS, IE, IT, LV, LI, LT, LU, MT, NL, NO, PL, PT, RO, SK, SI, ES, SE, CH, GB, OTHER","Web, Native App (Mobile), Native App (CTV), Other","SSP, DSP, Ad Serving, Header Bidding Service, DMP / Data Provider, Content Delivery Network, Recommendation Service, Buyer, Campaign Analytics, Audience Analytics",SCCs,,1825
1127,XAD spoteffects GmbH,Germany,"AT, FR, DE, IE, IT, NL, ES, CH, GB","Web, Native App (CTV), Other","DMP / Data Provider, Audience Analytics, Other",No,730,396
32,"Xandr, Inc.",United States,"AT, BE, BG, HR, CY, CZ, DK, EE, FI, FR, DE, GR, HU, IS, IE, IT, LV, LI, LT, LU, MT, NL, NO, PL, PT, RO, SK, SI, ES, SE, CH, GB","Web, Native App (Mobile), Native App (CTV), Other","SSP, DSP, Ad Serving, Header Bidding Service",SCCs,90,0**
